Experiment_ID	Plate_ID.x	Plate_No	Plate_Row	Plate_Col	Well_ID	Well_No	Date	Time	Scan_ID	Cell_Line	drug_ID	drug_conc	drug_conc_top	Cell_ID	Plate_ID.y	Well_Y	Well_X	MEASUREMENT_SET_ID	Cell_No	Fraction_W2	Fraction_W3
20200908_AL	20200908_AL_09	9	G	7	G07	103	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	H	7	H07	104	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	I	7	I07	105	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	J	7	J07	106	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	K	7	K07	107	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	L	7	L07	108	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	M	7	M07	109	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	N	7	N07	110	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	O	7	O07	111	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	P	7	P07	112	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	A	8	A08	113	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	B	8	B08	114	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	C	8	C08	115	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	D	8	D08	116	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	E	8	E08	117	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	F	8	F08	118	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	G	8	G08	119	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	H	8	H08	120	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	I	8	I08	121	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	J	8	J08	122	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	K	8	K08	123	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	L	8	L08	124	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	M	8	M08	125	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	N	8	N08	126	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	O	8	O08	127	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	P	8	P08	128	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	A	9	A09	129	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	B	9	B09	130	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	C	9	C09	131	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	D	9	D09	132	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	E	9	E09	133	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	F	9	F09	134	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	G	9	G09	135	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	H	9	H09	136	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	I	9	I09	137	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	J	9	J09	138	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	K	9	K09	139	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	L	9	L09	140	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	M	9	M09	141	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	N	9	N09	142	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	O	9	O09	143	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	P	9	P09	144	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	A	10	A10	145	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	B	10	B10	146	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	C	10	C10	147	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	D	10	D10	148	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	E	10	E10	149	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	F	10	F10	150	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	G	10	G10	151	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	H	10	H10	152	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	I	10	I10	153	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	J	10	J10	154	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	K	10	K10	155	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	L	10	L10	156	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	M	10	M10	157	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	N	10	N10	158	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	O	10	O10	159	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	P	10	P10	160	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	A	11	A11	161	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	B	11	B11	162	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	C	11	C11	163	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	D	11	D11	164	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	E	11	E11	165	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	F	11	F11	166	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	G	11	G11	167	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	H	11	H11	168	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	I	11	I11	169	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	J	11	J11	170	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	K	11	K11	171	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	L	11	L11	172	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	M	11	M11	173	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	N	11	N11	174	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	O	11	O11	175	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	P	11	P11	176	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	A	12	A12	177	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	B	12	B12	178	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	C	12	C12	179	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	D	12	D12	180	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	E	12	E12	181	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	F	12	F12	182	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	G	12	G12	183	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	H	12	H12	184	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	I	12	I12	185	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	J	12	J12	186	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	K	12	K12	187	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	L	12	L12	188	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	M	12	M12	189	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	N	12	N12	190	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	O	12	O12	191	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	P	12	P12	192	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	A	13	A13	193	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	B	13	B13	194	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	C	13	C13	195	20200908	1 day	10352	DLD-1	MG132	dose_5	10	10352_99462_99462_0	10352	3	13	20235	1183	26.6272179999999	98.9011
20200908_AL	20200908_AL_09	9	D	13	D13	196	20200908	1 day	10352	DLD-1	MG132	dose_4	10	10352_99463_99463_0	10352	4	13	20235	2502	7.27418099999999	90.2078319999999
20200908_AL	20200908_AL_09	9	E	13	E13	197	20200908	1 day	10352	DLD-1	MG132	dose_3	10	10352_99464_99464_0	10352	5	13	20235	3130	3.290735	88.1789169999999
20200908_AL	20200908_AL_09	9	F	13	F13	198	20200908	1 day	10352	DLD-1	MG132	dose_2	10	10352_99465_99465_0	10352	6	13	20235	3813	0.209809	73.852608
20200908_AL	20200908_AL_09	9	G	13	G13	199	20200908	1 day	10352	DLD-1	MG132	dose_1	10	10352_99466_99466_0	10352	7	13	20235	4119	0.024278	79.485313
20200908_AL	20200908_AL_09	9	H	13	H13	200	20200908	1 day	10352	DLD-1	DMSO	ctrl	0	10352_99467_99467_0	10352	8	13	20235	3942	0.202943	77.295792
20200908_AL	20200908_AL_09	9	I	13	I13	201	20200908	1 day	10352	DLD-1	Nocodazole	dose_5	10	10352_99468_99468_0	10352	9	13	20235	2348	0.255537	73.126068
20200908_AL	20200908_AL_09	9	J	13	J13	202	20200908	1 day	10352	DLD-1	Nocodazole	dose_4	10	10352_99469_99469_0	10352	10	13	20235	2431	0.575895	90.662277
20200908_AL	20200908_AL_09	9	K	13	K13	203	20200908	1 day	10352	DLD-1	Nocodazole	dose_3	10	10352_99470_99470_0	10352	11	13	20235	2955	0.676818999999999	95.363792
20200908_AL	20200908_AL_09	9	L	13	L13	204	20200908	1 day	10352	DLD-1	Nocodazole	dose_2	10	10352_99471_99471_0	10352	12	13	20235	2520	0.833332999999999	94.2063519999999
20200908_AL	20200908_AL_09	9	M	13	M13	205	20200908	1 day	10352	DLD-1	Nocodazole	dose_1	10	10352_99472_99472_0	10352	13	13	20235	4056	0.394477	86.070023
20200908_AL	20200908_AL_09	9	N	13	N13	206	20200908	1 day	10352	DLD-1	DMSO	ctrl	0	10352_99473_99473_0	10352	14	13	20235	3595	0.38943	94.0194699999999
20200908_AL	20200908_AL_09	9	O	13	O13	207	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	P	13	P13	208	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	A	14	A14	209	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	B	14	B14	210	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	C	14	C14	211	20200908	1 day	10352	DLD-1	MG132	dose_5	10	10352_99485_99485_0	10352	3	14	20235	924	23.484848	98.160172
20200908_AL	20200908_AL_09	9	D	14	D14	212	20200908	1 day	10352	DLD-1	MG132	dose_4	10	10352_99484_99484_0	10352	4	14	20235	1991	3.16423899999999	82.169762
20200908_AL	20200908_AL_09	9	E	14	E14	213	20200908	1 day	10352	DLD-1	MG132	dose_3	10	10352_99483_99483_0	10352	5	14	20235	2967	1.145939	59.9258499999999
20200908_AL	20200908_AL_09	9	F	14	F14	214	20200908	1 day	10352	DLD-1	MG132	dose_2	10	10352_99482_99482_0	10352	6	14	20235	3899	0.205181	55.1423449999999
20200908_AL	20200908_AL_09	9	G	14	G14	215	20200908	1 day	10352	DLD-1	MG132	dose_1	10	10352_99481_99481_0	10352	7	14	20235	4069	0	53.919884
20200908_AL	20200908_AL_09	9	H	14	H14	216	20200908	1 day	10352	DLD-1	DMSO	ctrl	0	10352_99480_99480_0	10352	8	14	20235	4093	0	62.3503529999999
20200908_AL	20200908_AL_09	9	I	14	I14	217	20200908	1 day	10352	DLD-1	Nocodazole	dose_5	10	10352_99479_99479_0	10352	9	14	20235	2458	0.0813669999999999	57.526443
20200908_AL	20200908_AL_09	9	J	14	J14	218	20200908	1 day	10352	DLD-1	Nocodazole	dose_4	10	10352_99478_99478_0	10352	10	14	20235	2427	0.164812999999999	75.484138
20200908_AL	20200908_AL_09	9	K	14	K14	219	20200908	1 day	10352	DLD-1	Nocodazole	dose_3	10	10352_99477_99477_0	10352	11	14	20235	2555	0.273973	92.602737
20200908_AL	20200908_AL_09	9	L	14	L14	220	20200908	1 day	10352	DLD-1	Nocodazole	dose_2	10	10352_99476_99476_0	10352	12	14	20235	2670	0.074906	85.280899
20200908_AL	20200908_AL_09	9	M	14	M14	221	20200908	1 day	10352	DLD-1	Nocodazole	dose_1	10	10352_99475_99475_0	10352	13	14	20235	3777	0.370665	86.0206529999999
20200908_AL	20200908_AL_09	9	N	14	N14	222	20200908	1 day	10352	DLD-1	DMSO	ctrl	0	10352_99474_99474_0	10352	14	14	20235	3297	0.424628	93.691231
20200908_AL	20200908_AL_09	9	O	14	O14	223	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	P	14	P14	224	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	A	15	A15	225	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	B	15	B15	226	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	C	15	C15	227	20200908	1 day	10352	DLD-1	Camptothecin	dose_5	10	10352_99486_99486_0	10352	3	15	20235	2071	0.434572999999999	42.926121
20200908_AL	20200908_AL_09	9	D	15	D15	228	20200908	1 day	10352	DLD-1	Camptothecin	dose_4	10	10352_99487_99487_0	10352	4	15	20235	2784	0.574713	28.987068
20200908_AL	20200908_AL_09	9	E	15	E15	229	20200908	1 day	10352	DLD-1	Camptothecin	dose_3	10	10352_99488_99488_0	10352	5	15	20235	2909	1.23753899999999	45.9951859999999
20200908_AL	20200908_AL_09	9	F	15	F15	230	20200908	1 day	10352	DLD-1	Camptothecin	dose_2	10	10352_99489_99489_0	10352	6	15	20235	3068	0.325944999999999	62.777054
20200908_AL	20200908_AL_09	9	G	15	G15	231	20200908	1 day	10352	DLD-1	Camptothecin	dose_1	10	10352_99490_99490_0	10352	7	15	20235	3235	0.216382999999999	45.4714049999999
20200908_AL	20200908_AL_09	9	H	15	H15	232	20200908	1 day	10352	DLD-1	DMSO	ctrl	0	10352_99491_99491_0	10352	8	15	20235	4168	0.0959689999999999	55.6621889999999
20200908_AL	20200908_AL_09	9	I	15	I15	233	20200908	1 day	10352	DLD-1	Brefeldin A	dose_5	10	10352_99492_99492_0	10352	9	15	20235	2461	1.747257	94.9207609999999
20200908_AL	20200908_AL_09	9	J	15	J15	234	20200908	1 day	10352	DLD-1	Brefeldin A	dose_4	10	10352_99493_99493_0	10352	10	15	20235	2466	2.270884	94.76886
20200908_AL	20200908_AL_09	9	K	15	K15	235	20200908	1 day	10352	DLD-1	Brefeldin A	dose_3	10	10352_99494_99494_0	10352	11	15	20235	3128	1.85422	97.506393
20200908_AL	20200908_AL_09	9	L	15	L15	236	20200908	1 day	10352	DLD-1	Brefeldin A	dose_2	10	10352_99495_99495_0	10352	12	15	20235	2007	2.341804	98.903839
20200908_AL	20200908_AL_09	9	M	15	M15	237	20200908	1 day	10352	DLD-1	Brefeldin A	dose_1	10	10352_99496_99496_0	10352	13	15	20235	3977	0.226301	80.9404069999999
20200908_AL	20200908_AL_09	9	N	15	N15	238	20200908	1 day	10352	DLD-1	DMSO	ctrl	0	10352_99497_99497_0	10352	14	15	20235	3371	0.444971999999999	94.4526819999999
20200908_AL	20200908_AL_09	9	O	15	O15	239	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	P	15	P15	240	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	A	16	A16	241	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	B	16	B16	242	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	C	16	C16	243	20200908	1 day	10352	DLD-1	Camptothecin	dose_5	10	10352_99509_99509_0	10352	3	16	20235	2266	0.176523	35.0838469999999
20200908_AL	20200908_AL_09	9	D	16	D16	244	20200908	1 day	10352	DLD-1	Camptothecin	dose_4	10	10352_99508_99508_0	10352	4	16	20235	2823	0.21254	22.7063409999999
20200908_AL	20200908_AL_09	9	E	16	E16	245	20200908	1 day	10352	DLD-1	Camptothecin	dose_3	10	10352_99507_99507_0	10352	5	16	20235	3090	1.132686	35.889969
20200908_AL	20200908_AL_09	9	F	16	F16	246	20200908	1 day	10352	DLD-1	Camptothecin	dose_2	10	10352_99506_99506_0	10352	6	16	20235	3098	0.258230999999999	56.488056
20200908_AL	20200908_AL_09	9	G	16	G16	247	20200908	1 day	10352	DLD-1	Camptothecin	dose_1	10	10352_99505_99505_0	10352	7	16	20235	3524	0.0567539999999999	40.4653819999999
20200908_AL	20200908_AL_09	9	H	16	H16	248	20200908	1 day	10352	DLD-1	DMSO	ctrl	0	10352_99504_99504_0	10352	8	16	20235	4106	0.048709	56.186069
20200908_AL	20200908_AL_09	9	I	16	I16	249	20200908	1 day	10352	DLD-1	Brefeldin A	dose_5	10	10352_99503_99503_0	10352	9	16	20235	2287	2.49234799999999	96.6331409999999
20200908_AL	20200908_AL_09	9	J	16	J16	250	20200908	1 day	10352	DLD-1	Brefeldin A	dose_4	10	10352_99502_99502_0	10352	10	16	20235	2861	1.29325399999999	96.714432
20200908_AL	20200908_AL_09	9	K	16	K16	251	20200908	1 day	10352	DLD-1	Brefeldin A	dose_3	10	10352_99501_99501_0	10352	11	16	20235	2263	1.59080899999999	98.541756
20200908_AL	20200908_AL_09	9	L	16	L16	252	20200908	1 day	10352	DLD-1	Brefeldin A	dose_2	10	10352_99500_99500_0	10352	12	16	20235	2930	1.638225	97.57679
20200908_AL	20200908_AL_09	9	M	16	M16	253	20200908	1 day	10352	DLD-1	Brefeldin A	dose_1	10	10352_99499_99499_0	10352	13	16	20235	3742	0.29396	73.997864
20200908_AL	20200908_AL_09	9	N	16	N16	254	20200908	1 day	10352	DLD-1	DMSO	ctrl	0	10352_99498_99498_0	10352	14	16	20235	3819	0.340403	93.427597
20200908_AL	20200908_AL_09	9	O	16	O16	255	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	P	16	P16	256	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	A	17	A17	257	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	B	17	B17	258	20200908	1 day	10352	DLD-1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_09	9	C	17	C17	259	20200908	1 day	10352	DLD-1	Bafilomycin A1	dose_5	1	10352_99510_99510_0	10352	3	17	20235	3096	0.452195999999999	44.7674409999999
20200908_AL	20200908_AL_09	9	D	17	D17	260	20200908	1 day	10352	DLD-1	Bafilomycin A1	dose_4	1	10352_99511_99511_0	10352	4	17	20235	3189	0.376294	67.042961
20200908_AL	20200908_AL_09	9	E	17	E17	261	20200908	1 day	10352	DLD-1	Bafilomycin A1	dose_3	1	10352_99512_99512_0	10352	5	17	20235	3569	0.140095	42.7290569999999
20200908_AL	20200908_AL_09	9	F	17	F17	262	20200908	1 day	10352	DLD-1	Bafilomycin A1	dose_2	1	10352_99513_99513_0	10352	6	17	20235	3872	0.36157	78.9772719999999
20200908_AL	20200908_AL_09	9	G	17	G17	263	20200908	1 day	10352	DLD-1	Bafilomycin A1	dose_1	1	10352_99514_99514_0	10352	7	17	20235	4253	0.0470259999999999	71.902184
20200908_AL	20200908_AL_09	9	H	17	H17	264	20200908	1 day	10352	DLD-1	DMSO	ctrl	0	10352_99515_99515_0	10352	8	17	20235	4384	0.04562	65.35128
20200908_AL	20200908_AL_09	9	I	17	I17	265	20200908	1 day	10352	DLD-1	Pyridostatin	dose_5	10	10352_99516_99516_0	10352	9	17	20235	4267	0.585891999999999	71.1272579999999
